date,rain_mm,temp_c,pet_mm,api7_mm,smi,doy,month,runoff_mm
2023-08-30,12.822515112729711,21.956047968671736,5.8959881377567935,39.35805681603967,1.0,242,8,9.207322156009543
2023-08-31,26.422220534221,21.861272739701157,5.593750604465112,40.37315488395748,1.0,243,8,8.012833856535744
2023-09-01,20.039179100569545,21.653501582159375,5.781849593125136,54.683428952991235,1.0,244,9,14.933770769190163
2023-09-02,9.923442671740489,21.653343010408022,4.717376575850783,58.31757936766341,1.0,245,9,8.809103666384152
2023-09-03,11.738971476800812,22.31413624714673,6.4074548337069075,50.745748229104876,1.0,246,9,11.530837657421941
2023-09-04,17.63078228738945,21.718042794124706,6.327816538245375,47.26099523717422,1.0,247,9,10.859563093461691
2023-09-05,20.76157193389511,19.347952096581093,4.526779059528895,50.7134789534114,1.0,248,9,12.756547365083787
2023-09-06,14.286080938220936,21.43119137079335,6.141831319417276,56.26100720128309,1.0,249,9,5.1048844004088005
2023-09-07,12.065968641625124,19.665960614409723,5.535645920595057,53.66878597911909,1.0,250,9,12.535597066611118
2023-09-08,8.717699273959035,23.971230957382115,7.812859029751643,49.634118827008486,1.0,251,9,9.805804163286265
2023-09-09,11.58257331660141,20.3009829482899,4.90600343276744,43.461582452864974,1.0,252,9,7.08737446072281
2023-09-10,13.347640066292033,22.808832277282868,6.566884343280866,42.00568103360689,1.0,253,9,9.16644381509802
2023-09-11,21.83776299628494,20.53124963179077,4.920485349625727,42.75161678981685,1.0,254,9,11.08542111369783
2023-09-12,17.365935792108356,23.069428878932587,6.6033992272539805,51.763894749156734,1.0,255,9,9.124656875811535
2023-09-13,19.56002282178346,21.40898892965338,5.020964225741725,53.600662116518066,1.0,256,9,8.052934718352617
2023-09-14,10.622913569745425,21.40138572844845,5.767102533881524,57.080486303346106,1.0,257,9,8.26813807181385
2023-09-15,30.37924297540105,21.10583180580159,4.759472648385832,50.57925398208769,1.0,258,9,11.930518983765378
2023-09-16,32.05275172586514,21.360741667362984,5.750843871614582,65.78472076286243,1.0,259,9,16.743680213761696
2023-09-17,9.051083429788381,21.390293773069867,6.203337599535215,78.10205625986885,1.0,260,9,11.351027204190538
2023-09-18,6.2832147455096194,20.0193959076314,5.472711629694224,63.722522811696564,1.0,261,9,11.554135413706508
2023-09-19,20.749282197685623,20.89527531220975,5.658237631590974,50.88898071369721,1.0,262,9,7.465700843694547
2023-09-20,15.618635542700083,18.826975575482138,3.5417875703333146,56.371568697273666,1.0,263,9,9.156239636129868
2023-09-21,6.493822806471927,20.424230188459678,5.761927355891302,55.078733630791646,1.0,264,9,9.372823884715693
2023-09-22,11.385540373923341,19.23203192976142,5.06262116209978,45.048936348026075,1.0,265,9,8.282701186131922
2023-09-23,12.189710214694523,20.08927626947348,4.9517401726706405,42.91979581754159,1.0,266,9,7.788427700700055
2023-09-24,20.72727739777487,20.54555600269468,4.8731803033770404,42.23356728697363,1.0,267,9,10.523751124662816
2023-09-25,10.129556130378583,21.558363497281896,5.201848697050475,50.29077449865641,1.0,268,9,8.94683892702363
2023-09-26,9.250280611515697,20.569989411714364,5.5165403069039645,45.33309827943807,1.0,269,9,6.939149814115615
2023-09-27,7.80296361157949,20.90872586143901,5.069698844453218,40.98344940712234,1.0,270,9,6.466275159348653
2023-09-28,9.107570872065493,20.63333964300921,4.6806970701827275,36.49137819656513,1.0,271,9,6.029058500047905
2023-09-29,7.064811550271955,19.716139345768447,4.458437666774233,34.65153560966108,1.0,272,9,7.520287209395434
2023-09-30,9.987880673084037,21.065616822070677,5.4159149220999945,31.320886477034712,1.0,273,9,8.179709361682475
2023-10-01,8.622389644993854,21.594496530320605,4.898047432837311,31.912501207008333,1.0,274,10,5.070490863708655
2023-10-02,5.579899208782566,20.535535782762,5.711630901806101,30.961140489899684,1.0,275,10,6.674132977285947
2023-10-03,5.434465791434718,18.87085997778111,3.9471642090288817,27.252697551712345,1.0,276,10,4.593141084687781
2023-10-04,9.873651524343565,19.903618484507533,5.136739361346096,24.511354077633356,1.0,277,10,8.452574936580618
2023-10-05,1.216337910417626,19.779831278398618,4.500405625907472,27.031599378686913,0.9901072968991542,278,10,2.6528193847728097
2023-10-06,4.4381407967833075,22.531816208394158,5.672268062947381,20.138457475498463,0.9970058299592535,279,10,4.462577509652135
2023-10-07,4.59547683435632,19.50655104383664,4.624757452619543,18.53506102963223,1.0,280,10,1.30345022939013
2023-10-08,0.0,16.679374265938144,2.8447327299610903,17.57001955509888,0.9886210690801556,281,10,2.7255451632322885
2023-10-09,8.007192668063578,19.94141692419418,5.440471016727484,12.299013688569216,1.0,282,10,3.181824450969689
2023-10-10,3.0443417725478583,19.777555010050733,4.270552333206952,16.616502250062027,1.0,283,10,1.4800648944815031
2023-10-11,4.150588999180075,18.05397528812906,4.37358253638392,14.675893347591275,1.0,284,10,3.183008406582993
2023-10-12,3.917045201500074,20.123616265635555,5.850057845449772,14.423714342493966,1.0,285,10,0.3002903877987584
2023-10-13,4.558095612542234,19.49456338416945,5.041853082691456,14.013645241245849,1.0,286,10,3.6966528636008507
2023-10-14,6.180688823622363,21.51141218934342,4.406626771738745,14.367647281414326,1.0,287,10,6.239755765574597
2023-10-15,5.224431594144017,20.28063179222091,5.636437740962138,16.23804192061239,1.0,288,10,2.4687126284923306
2023-10-16,0.0,21.888593295304858,4.795501935632377,16.59106093857269,0.9808179922574706,289,10,0.0
2023-10-17,3.3403129195394348,21.723104159800876,5.832713884953938,11.61374265700088,0.9797558895145843,290,10,2.352031130876807
2023-10-18,5.364381435200055,19.568037067757214,5.3062835299686535,11.46993277944005,0.9942932982960432,291,10,0.7922338621380893
2023-10-19,2.9508563819151243,18.940548585869042,4.492079827812144,13.39333438080809,0.9959973548642288,292,10,3.011177350659073
2023-10-20,5.6549967653353805,19.962099718920932,4.875429300693894,12.326190448480787,1.0,293,10,4.72107399582598
2023-10-21,7.804200848164647,19.897711898297842,5.116783515229599,14.28333007927193,1.0,294,10,6.436188768308287
2023-10-22,5.5848500660050755,20.09404862695698,4.935316756867703,17.802531903654998,1.0,295,10,3.93795260239744
2023-10-23,0.0,18.729319649109403,4.632482929300252,18.046622398563574,0.9814700682827989,296,10,5.0743390935907335
2023-10-24,7.0679706825645106,20.518764885755726,6.119175586386768,12.632635678994502,1.0,297,10,2.3033475493149798
2023-10-25,3.4215224619772986,20.891986683584353,4.985435781414522,15.910815657860661,1.0,298,10,4.252042873820653
2023-10-26,0.468803551598751,19.711397598137697,5.311783928562881,14.55909342247976,0.9818782212964067,299,10,4.476770990547376
2023-10-27,6.556900779582477,20.179080710910352,5.52433104969057,10.660168947334583,1.0,300,10,5.3273060979954625
2023-10-28,0.15492032444978365,19.48306319284618,4.497461978163986,14.019019042716685,0.9830429542503426,301,10,3.0859161731923326
2023-10-29,0.784392824615239,19.424066225213096,4.871725841300658,9.968233654351462,0.968785336382575,302,10,0.9830990564776738
2023-10-30,5.772643896176348,20.79632940494776,5.432935286797323,7.762156382661262,0.9855378878765614,303,10,0.0
2023-10-31,0.0,18.940191102616165,4.83331558991583,11.206153364039231,0.966204625516898,304,10,1.0333897696790348
2023-11-01,3.3237246592512024,21.25486491236938,6.0212346035495345,7.844307354827461,0.9642778514977078,305,11,5.102903184906742
2023-11-02,5.7491714922244,19.872178427600538,4.675183719429419,8.814739807630424,0.9839049265681528,306,11,5.284797495022534
2023-11-03,4.007283112825656,19.286535217636136,4.277735971971545,11.919489357565697,0.9935092034324376,307,11,7.160548685534963
2023-11-04,2.3507260037236337,18.74037614393955,4.502709626202723,12.350925663121643,0.9911698716191176,308,11,3.9943000560870026
2023-11-05,7.673296162461005,21.06360653823093,5.748395143098226,10.996373967908784,1.0,309,11,6.268430123149379
2023-11-06,3.212316530878587,20.13778421344188,5.862064316005122,15.370757939997155,0.9979671862751701,310,11,0.8482850697116417
2023-11-07,0.0,20.952080940933122,5.455165312347712,13.971847088876595,0.9761465250257793,311,11,0.0
2023-11-08,4.78633226091133,21.029576133803943,5.881386698328674,9.780292962213617,0.9845298599718734,312,11,1.0259175002564314
2023-11-09,4.234334097797635,20.953261387861065,5.073906219401312,11.63253733446086,0.9924631290795858,313,11,1.8493178270613002
2023-11-10,1.856077770546755,19.23677088407753,4.5416923758397525,12.377110231920238,0.9866702113798719,314,11,0.0
2023-11-11,0.0,20.16854847783046,4.2489689697735,10.52005493289092,0.9696743355007779,315,11,2.898392578319438
2023-11-12,7.422403013663679,20.24657838597543,5.226432796265248,7.364038453023643,0.9982512910734748,316,11,2.0922049906965334
2023-11-13,0.0,22.378994291586782,6.288269692134364,12.577229930780229,0.9730982123049373,317,11,0.0
2023-11-14,5.850954421185234,20.33184658576535,5.533892813258663,8.804060951546159,0.9899690038598042,318,11,1.9269078848272105
2023-11-15,0.0,20.270904518358762,5.612893198642635,12.013797087267545,0.9675174310652337,319,11,2.0451478954155125
2023-11-16,2.6640239895459406,22.8376568123008,7.731555109765533,8.40965796108728,0.9543513705564779,320,11,2.9573231774466766
2023-11-17,0.0,21.99913828541497,6.815148333900667,8.550784562307037,0.9270907772208752,321,11,0.0
2023-11-18,7.5838049902048414,21.750205040888545,5.890323775713695,5.985549193614926,0.9540881820527193,322,11,5.5442468049542875
2023-11-19,5.186148872692424,22.145183390660087,5.699845390852645,11.773689425735288,0.9658631263072582,323,11,1.4464975863870704
2023-11-20,2.6754255705866665,20.201954325842898,5.481615931312538,13.427731470707126,0.9617728330525859,324,11,2.4164606439872585
2023-11-21,1.5842755239327415,21.77645559078988,6.090637341011143,12.074837600081654,0.9479721205147597,325,11,2.411566846270167
2023-11-22,5.289840373836423,20.765223636181496,5.63352942263764,10.036661843989897,0.9607036053164519,326,11,0.19219793177658184
2023-11-23,4.101064669809856,21.615573479579982,5.637024530599908,12.31550366462935,0.9654959383261181,327,11,3.2302875819378025
2023-11-24,3.810323694969774,20.883730506995594,5.209775480091392,12.721917235050402,0.9700589943722179,328,11,2.8472754228350747
2023-11-25,0.8817751457790447,21.033378660961066,6.18125176786513,12.715665759505056,0.9512124882726177,329,11,1.3118519090367111
2023-11-26,2.3146845753654866,22.477695768389847,6.59976691115475,9.782741177432584,0.9402446511304352,330,11,3.7083296131124817
2023-11-27,2.5851790572942557,21.865180837478476,5.879820571097064,9.162603399568294,0.9339598958946753,331,11,0.8062047457215459
2023-11-28,0.0,23.244171522216412,7.0335529963914265,8.99900143699206,0.9058256839091096,332,11,0.0
2023-11-29,3.5468930526698244,20.213453560036374,4.617329254925909,6.299301005894442,0.9110023205738713,333,11,1.4755859069589317
2023-11-30,0.17058254534705902,22.90542159236209,6.910716034404281,7.956403756795934,0.8844966734052345,334,11,0.0
2023-12-01,0.5903735646431502,22.71169847611173,6.537217977167405,5.740065175104212,0.8622836252608526,335,12,1.6446832945833023
2023-12-02,9.92795975584485,20.348379765335753,5.7495534221195035,4.608419187216099,0.9054718099446736,336,12,4.985942538970919
2023-12-03,0.62144191464158,20.992804839515767,4.907768622943684,13.153853186896118,0.8899836815505094,337,12,4.304141997462739
2023-12-04,3.103438952641586,24.499392573595127,6.254261917087494,9.829139145468861,0.8856562268997702,338,12,1.915672014480783
2023-12-05,0.40235946579306725,21.076768038078253,5.023299458767246,9.983836354469789,0.8682454255033216,339,12,0.31389915451641415
2023-12-06,5.102163449473413,22.109583831910502,5.952468244892834,7.3910449139219185,0.8784499755202396,340,12,0.35479845404386157
2023-12-07,2.109955968564398,21.19607526131511,5.51518827948371,10.275894889218755,0.8704555955260675,341,12,0.012193368332151122
2023-12-08,0.0,23.32815132740631,7.242316546609885,9.303082391017526,0.841486329339628,342,12,1.197966225270862
2023-12-09,1.4784253833139607,22.448636823006197,6.940176395623889,6.5121576737122675,0.8235817929792255,343,12,1.1024358276713515
2023-12-10,0.0,21.25368385317102,6.076421120391411,6.036935754912547,0.7992761084976598,344,12,0.0
2023-12-11,0.0,22.86271765061357,6.651060207546982,4.225855028438783,0.7726718676674719,345,12,1.5074340234277126
2023-12-12,2.96894752544985,22.25162822741212,5.682601630904391,2.958098519907148,0.7697344446468534,346,12,5.44892912793499
2023-12-13,3.33804396559611,23.02757924663708,6.639202085221586,5.039616489384853,0.7654312627432744,347,12,3.53934079351763
2023-12-14,1.4341558136172055,23.02437369064851,7.309192507676479,6.865775508165507,0.7457555314700165,348,12,0.0
2023-12-15,7.3996325197983435,23.607304405476565,7.111603879182126,6.2401986693330596,0.7666399994186103,349,12,3.986601968468928
2023-12-16,0.0,23.56581016563543,6.7520784004061625,11.767771588331485,0.7396316858169857,350,12,0.0
2023-12-17,6.354482755549445,21.396005060517943,5.641275769397875,8.237440111832038,0.7594298011097238,351,12,2.3538020443690173
2023-12-18,0.0,25.4038752690529,7.074091723458074,12.120690833831873,0.7311334342158915,352,12,0.24513293468992148
2023-12-19,0.0,24.80342780401593,7.457161531380944,8.48448358368231,0.7013047880903677,353,12,2.219520977030005
2023-12-20,0.33458145142523676,21.69422345787383,5.654357126354354,5.939138508577617,0.6809179025944518,354,12,0.0
2023-12-21,8.174888513761687,23.24563448007208,6.192813604072415,4.491978407429569,0.7106459049365734,355,12,5.182754937830522
2023-12-22,1.916567433433829,24.44834017241955,7.517011506711384,11.319273398962384,0.6933549751326201,356,12,3.5933392819153207
2023-12-23,0.6603539919299717,23.448361177612025,7.106561268829542,9.840058812707497,0.6693310900035017,357,12,3.0301631918605016
2023-12-24,2.5884228677932883,24.506233113558828,7.743131928199457,7.548395160825219,0.6556147147426591,358,12,1.798584074649363
2023-12-25,0.0,23.412257153646113,6.073754300365037,7.872299480370941,0.631319697541199,359,12,0.0
2023-12-26,2.0481197854648974,23.954906430062703,7.204655524749568,5.510609636259659,0.6161552073452999,360,12,3.8202351470037943
2023-12-27,1.7615885987807378,24.168283500400612,6.718271726016047,5.905546530846658,0.6010260444331073,361,12,0.0
2023-12-28,7.5215290513974,22.623533178263596,6.455067592410234,5.895471170373399,0.6253493010727823,362,12,5.02470148360193
2023-12-29,1.2602612966708713,24.60685329831094,7.607902482701721,11.648358870658779,0.6033194331197813,363,12,1.5659294836517064
2023-12-30,0.0,23.993423371527633,6.291978701327961,9.414112506132016,0.5781515183144694,364,12,1.5101264988802097
2023-12-31,0.8881790395478552,25.588309172190367,8.115059397744036,6.58987875429241,0.5516124743204789,365,12,0.6237688407199452
2024-01-01,0.0,24.05965922103343,7.101626499485568,5.501094167552542,0.5232059683225366,1,1,0.0
2024-01-02,1.5346119197642736,24.47511917661821,7.848815975604026,3.850765917286779,0.5020414505518823,2,1,0.0
2024-01-03,6.48863448965314,26.449547498510757,8.319312228615876,4.230148061865019,0.5120217649017731,3,1,2.0886698561203145
2024-01-04,5.902570818871991,24.649573281724575,7.229514033375034,9.449738132958652,0.5224541808940862,4,1,0.0
2024-01-05,3.5166643166406413,25.441021609434223,7.195611770939381,12.517387511943047,0.517116162587933,5,1,1.6290559433920968
2024-01-06,10.661304628628272,24.355365842662987,6.801924547110453,12.278835575000773,0.5609838285903463,6,1,0.0
2024-01-07,3.7183894722990107,25.891264810345607,7.358850191297849,19.256489531128814,0.556337690973815,7,1,1.906537778449135
2024-01-08,1.6045912561471591,23.205580158491927,6.98060851543422,17.19793214408918,0.5391125319530592,8,1,0.5814306913004201
2024-01-09,0.0,24.595536899785937,6.778905459981455,13.643143757009584,0.5119969101131334,9,1,2.6364999311361297
2024-01-10,2.1179426367473786,25.027225859299847,8.840870962521105,9.550200629906708,0.4907530438413648,10,1,0.0
2024-01-11,1.6470617745953464,25.007490899258272,6.982412393370162,8.803083077682075,0.47380380609851985,11,1,3.030575945785426
2024-01-12,0.9942886856359744,25.672239582974328,7.921926649973751,7.809219928972798,0.448744690736198,12,1,2.8635991991400394
2024-01-13,0.0,26.128135873823222,8.737513393629467,6.460742635916933,0.41379463716168013,13,1,1.517572633930719
2024-01-14,0.8398351719315285,26.574843766210027,9.024054570283377,4.5225198451418525,0.3832973200267568,14,1,1.052496410782484
2024-01-15,4.267184633305796,24.40569154125508,6.548302366385972,4.005599063530825,0.38555200811658485,15,1,0.0
2024-01-16,8.256167454411894,25.469277523311266,7.74733774725608,7.071103977777373,0.4096037734903065,16,1,1.295101058747791
2024-01-17,1.62621268293269,25.232581277850514,7.678070527123463,13.205940238856055,0.3897329092680306,17,1,3.3313228197016747
2024-01-18,6.674505887639302,25.36343462088976,7.599752766605829,10.870370850131929,0.4038306041192026,18,1,2.5515911551080404
2024-01-19,2.8788446220885264,27.348608136493628,8.508654403445881,14.283765482731653,0.38898828398600926,19,1,2.8921467715796894
2024-01-20,0.07616074697687214,25.34622468029948,8.040043657016767,12.877480460000683,0.35733584767112136,20,1,2.517705072195904
2024-01-21,2.863157375818354,24.73081589838901,7.201110816866194,9.09039706897735,0.34761912024244557,21,1,0.04170592371464643
2024-01-22,4.578132166041241,26.536633843423193,8.573362965299854,9.226435324102498,0.34384654948818777,22,1,1.5205865890532344
2024-01-23,3.1364533909420302,28.818099939096626,9.250247222654531,11.03663689291299,0.3277552498705165,23,1,0.0
2024-01-24,3.628765605977127,27.14065716063028,8.533428075201172,10.862099215981122,0.31781330827622606,24,1,3.396141466370903
2024-01-25,1.0544243262418718,26.81728990544221,8.694489477188641,11.232235057163912,0.29006484587575065,25,1,3.5537233321164803
2024-01-26,4.075240696781519,27.536378285809143,8.635336383230669,8.91698886625661,0.28269177165470477,26,1,0.41605961523359136
2024-01-27,7.434157375502523,25.99805480412373,7.741369474537649,10.317132903161145,0.301287342926571,27,1,4.387775781837378
2024-01-28,0.2962904924588978,28.706725536599897,9.198913487883814,14.656150407715323,0.26646695892476174,28,1,0.0
2024-01-29,2.7085807027070867,27.43536332571207,8.102279383726913,10.555595777859622,0.252115046074568,29,1,1.4698869858184462
2024-01-30,3.497548658859946,29.458085786268555,10.51594412439402,10.097497747208822,0.23336826063605826,30,1,2.83724585430219
2024-01-31,3.1805974732614675,27.994020283348327,8.697998183234748,10.56579708190612,0.21978025105819568,31,1,4.154193778848222
2024-02-01,5.377824150563538,26.69253681185385,8.31917655699586,10.576655430595752,0.22235570583396916,32,2,0.07108375349143503
2024-02-02,2.6648506454120255,27.340407185500567,8.26107210935561,12.781482951980564,0.20707708836596023,33,2,0.25043137298484663
2024-02-03,4.414689620903401,29.4061576790398,9.740852389172092,11.61188871179842,0.19754494294862784,34,2,2.208733127893328
2024-02-04,2.1034232775930204,27.052267664487296,8.389144479140109,12.543011719162294,0.17801118688268755,35,2,3.9056143001283767
2024-02-05,2.588768047702413,27.63941388443207,9.26988812500175,10.883531481006624,0.15819008803402998,36,2,1.7562231261383103
2024-02-06,2.9629469250935268,27.306834697078113,8.452949301246516,10.207240084407049,0.14413127032966744,37,2,3.2045806847081613
2024-02-07,3.7178005768674627,26.348277711281504,8.253502058388586,10.10801498417846,0.13590259927522952,38,2,0.9727541376119224
2024-02-08,4.638268581133217,27.21978732233749,8.433000206476036,10.793411065792384,0.1330923889902135,39,2,2.098639322724768
2024-02-09,4.935969487168784,26.445639053974364,8.033431371457588,12.193656327187885,0.13386512675217502,40,2,1.5174821707807948
2024-02-10,6.033880653202534,27.64257868973163,8.779476702698322,13.471528916200302,0.13897309096273197,41,2,0.7119641121346536
2024-02-11,4.881630661272753,29.03719635504779,10.495299245871859,15.463950894542744,0.1295360983877296,42,2,5.356511842205214
2024-02-12,4.185044970268174,28.223979900234358,9.590871581133364,15.706396287452673,0.11907291186498394,43,2,2.232252999978588
2024-02-13,1.917343491467814,28.1250567796386,8.251038636149179,15.179522371485046,0.09885104726350598,44,2,5.381824494115496
2024-02-14,9.599668929742512,29.360083732365563,8.564083951984346,12.543009151507347,0.12859250432051866,45,2,3.960834910389538
2024-02-15,2.875866791839342,26.566792107861573,8.378670643191642,18.379775335797653,0.11425026702668103,46,2,2.0743581264582263
2024-02-16,3.570396379973778,27.268603399756625,8.723250845961518,15.741709526897697,0.1031599061759935,47,2,0.0
2024-02-17,7.324204634206486,29.51655255167068,10.927775536809811,14.589593048802165,0.10827683492346417,48,2,1.443371770765504
2024-02-18,3.983039753545995,29.603656194070368,9.866389660373134,17.536919768368,0.09536487463894493,49,2,3.566861970767498
2024-02-19,5.411499449608904,29.31875742074827,10.095168090704927,16.258883591403595,0.09106086527351792,50,2,3.0784590927987887
2024-02-20,3.283324758193573,28.074836053707404,8.68409725644064,16.79271796359142,0.07821330796904584,51,2,1.6397084852208532
2024-02-21,3.5389829482642683,28.523499466657746,9.462931915419,15.038227332707567,0.06395479996246496,52,2,0.13051081200785464
2024-02-22,9.12113108764757,31.16307577976727,10.606808028891386,14.065742081159565,0.08233510843121654,53,2,3.186311745446083
2024-02-23,5.364387165388494,30.044692736636474,10.533101950417855,18.967150544459265,0.07596528173213508,54,2,2.994331086704034
2024-02-24,4.086961193781943,29.817493256829586,10.408658412489396,18.64139254650998,0.061577056040723784,55,2,0.09828169148431298
2024-02-25,6.032753679415148,28.102150604754442,8.797976547571018,17.135935976338928,0.06660350771320736,56,2,5.228646086598554
2024-02-26,9.12817657052877,29.952617090604846,8.995654618274136,18.027908862852396,0.09147539971030264,57,2,0.7389170821286599
2024-02-27,1.9374199324023025,30.211683179635518,9.72729062094546,21.747712774525446,0.06548237010920283,58,2,6.138662122929965
2024-02-28,5.497765649412731,27.795134331402835,9.185582815805201,17.160818874570115,0.06539180984206688,59,2,0.0
2024-02-29,2.8126167718634214,31.10871109941483,9.89702051493237,17.51033886161181,0.04455450626142689,60,2,1.3366121981201573
2024-03-01,8.14482785075412,30.58910144569395,9.663980776859495,15.069853974991688,0.06019743549234972,61,3,0.0
2024-03-02,3.1664478644329077,29.775638163452268,9.405363042131814,18.6937256332483,0.043685635753375175,62,3,2.4973687419653428
2024-03-03,5.6961195160064,28.52269293153077,8.961032617061292,16.252055807706718,0.04581563539183933,63,3,2.4433030454320996
2024-03-04,7.254789175795982,30.467764674423776,10.20676969147622,17.072558581401104,0.053353817797907675,64,3,0.09903137711664778
2024-03-05,9.81047659224877,32.43522031392852,11.878577438242951,19.205580182776753,0.07124268532659435,65,3,0.8007032196536992
2024-03-06,7.6799678559078774,31.497388252944006,11.233580661836505,23.254382720192496,0.07750814838530086,66,3,1.278135097430523
2024-03-07,9.218277076557612,30.152964968256644,10.603031354014863,23.958035760042627,0.0965512034796255,67,3,4.180204548714152
2024-03-08,4.970831175874268,30.234557991354723,9.831597991326312,25.98890210858745,0.09036368602014869,68,3,2.6105650156120204
2024-03-09,1.334917934719742,32.06456683046708,11.094669719481972,23.16306265188548,0.05488446004035242,69,3,0.0
2024-03-10,8.944417429169349,30.698675392515035,9.449198609373177,17.549061791039573,0.07671711513065536,70,3,2.091160691585687
2024-03-11,8.726993158135567,31.79510321354536,11.213593340967918,21.228760682897047,0.09004269615435415,71,3,3.3531664739013856
2024-03-12,8.67264092592815,32.50404390699762,10.869952654531247,23.5871256361635,0.10438049170908349,72,3,3.8582576626032816
2024-03-13,3.7781676593210856,30.706110303719857,9.619305057609578,25.183628871242597,0.09109105587411909,73,3,0.0
2024-03-14,3.318803855752839,30.40017796816444,10.43312870457344,21.4067078691909,0.0714839000941776,74,3,0.0
2024-03-15,3.9397775434716884,31.477225906706607,10.812366931567551,18.303499364186468,0.054499615991051985,75,3,2.5267231062631073
2024-03-16,7.815611744693859,32.66538758848219,12.044358602217054,16.752227098402216,0.058426259880142835,76,3,0.2640830115413575
2024-03-17,8.649209689996859,32.777065363708225,12.103648411478453,19.54217071357541,0.06767306416754142,77,3,0.40292130899668344
2024-03-18,7.952208489418306,30.217022192380405,9.787472679095085,22.328729189499644,0.08153789671394979,78,3,3.0295920881495904
2024-03-19,7.895535700941516,32.27103961035827,11.168036542555207,23.582318922068055,0.0895026552166724,79,3,4.943866773689978
2024-03-20,3.3059004250544572,32.18061178626602,11.676981122902987,24.40315894638915,0.06483406689209016,80,3,5.282416425308943
2024-03-21,17.539913309589643,31.79214053135592,11.066750689892471,20.388111687526862,0.13749981952978457,81,3,2.774785405366301
2024-03-22,9.771706343631116,32.48050238827378,10.971141465677107,31.811591490858447,0.15875996262461692,82,3,6.378618889379464
2024-03-23,15.166136809232485,30.083824705341332,10.776353345808014,32.03982038723203,0.21676212796960143,83,3,3.149058957165643
2024-03-24,4.471002096630228,30.925883329410606,10.990021310538054,37.594011080294905,0.20260872337165076,84,3,2.2043435005573633
2024-03-25,13.886466086449792,30.458819191041115,10.096550037585354,30.78680985283666,0.2547989637976413,85,3,6.456451126072083
2024-03-26,10.99245004132014,31.73525909902776,11.53329765052013,35.43723298343545,0.28194877347102837,86,3,6.428109827654241
2024-03-27,6.63687668684908,31.811742449149634,11.799805642014809,35.79851312972495,0.27899539548196295,87,3,2.128997215235575
2024-03-28,11.5622677390961,33.250174002845654,11.396363492117583,31.695835877656542,0.3104917264408,88,3,0.9477121804827848
2024-03-29,6.342223095777954,31.98507768138025,10.929328826970032,33.749352853455676,0.3090558984381062,89,3,6.859087990591593
2024-03-30,5.598913332972982,33.44635594150119,13.358145488866505,29.966770093196924,0.2929494053691268,90,3,3.6283983243858917
2024-03-31,8.737578398032262,29.479938056201863,10.1505457499935,26.575652398210828,0.3105977450227012,91,3,3.8876781273906866
2024-04-01,13.89634110138085,31.39964973546222,10.594111682355415,27.34053507677984,0.36086357230248517,92,4,2.423284316159438
2024-04-02,7.751908238252774,30.256824830227334,10.258705714371041,33.03471565512674,0.3715081377000195,93,4,3.1137704793561616
2024-04-03,6.646336075789968,31.306983838624788,10.407652478648892,30.87620919684149,0.3741864349573571,94,4,3.9985070407867545
2024-04-04,9.179462827227121,33.12108215795129,12.062680726405503,28.25968251357901,0.3871321308999159,95,4,5.425134464548878
2024-04-05,5.218058040711966,32.42920013229734,11.092606073622424,28.961240586732423,0.37754876021017264,96,4,4.5382948955262155
2024-04-06,9.653436331366942,31.599181671925493,10.829794362774381,25.49092645142466,0.39858582496818806,97,4,1.6049464749613418
2024-04-07,9.157768678107196,32.24547375331672,11.16374267161079,27.4970848473642,0.4149826454691263,98,4,6.627437791773598
2024-04-08,7.022794448710357,30.8621886745232,10.33258067214792,28.405728071262136,0.42047095243860366,99,4,6.514249411945132
2024-04-09,12.3759608158677,31.34851494590648,10.777579125846337,26.906804098593852,0.45986704137433626,100,4,3.608143753806335
2024-04-10,11.775492618725348,31.62087769981696,11.12947381128895,31.210723684883394,0.4938524302540161,101,4,6.212906611549352
2024-04-11,9.022060233507867,30.835295556075128,10.306133157254928,33.622999198143724,0.5127749658483822,102,4,6.701578846944773
2024-04-12,8.991613815556065,32.848537493209214,11.192820603928764,32.558159672208475,0.5279477755363742,103,4,1.7533174519387775
2024-04-13,9.93848981948267,31.17278827206352,10.81687680125636,31.782325586101997,0.5509368671278999,104,4,5.217247992310445
2024-04-14,13.056288449760359,31.977096806134995,12.445405317638047,32.186117729754066,0.5881971688557502,105,4,9.636682846680735
2024-04-15,8.825363897336587,32.83635276768331,11.067821210938476,35.5865708605882,0.6027616433275735,106,4,1.7831821657557811
2024-04-16,13.756583257755622,31.65946012061343,10.417795305756453,33.73596349974832,0.6528010171562518,107,4,5.992231659586355
2024-04-17,10.130875068001485,32.67083719528439,10.836310200632624,37.37175770757945,0.6769949434737312,108,4,7.776185446462142
2024-04-18,9.338072272096497,32.55677154332343,11.202498589643982,36.2911054633071,0.6944387642624653,109,4,4.2653092660662475
2024-04-19,10.013075929809114,31.477999993058614,10.671548094338053,34.741846096411464,0.718506411417174,110,4,4.300140268531637
2024-04-20,17.744556905816957,32.27616578802716,11.704089423140495,34.332368197297136,0.7899870997633918,111,4,7.857700833515533
2024-04-21,5.907114378998335,32.0951150435755,11.011013145263924,41.77721464392495,0.7853238097089915,112,4,4.044765465198653
2024-04-22,9.077111836158638,31.43758309526122,10.853973835258492,35.1511646297458,0.8024219932756818,113,4,6.574095308935166
